geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge
36081029700,,"Census Tract 297, Queens, NY",76316.0,27698.0,81.0,297.0,29700.0,right_only
36081030600,,"Census Tract 306, Queens, NY",86858.0,32373.0,81.0,306.0,30600.0,right_only
36081030903,,"Census Tract 309.03, Queens, NY",77269.0,13687.0,81.0,309.03,30903.0,right_only
36081030904,,"Census Tract 309.04, Queens, NY",58500.0,16388.0,81.0,309.04,30904.0,right_only
36081030905,,"Census Tract 309.05, Queens, NY",88077.0,54485.0,81.0,309.05,30905.0,right_only
36081030906,,"Census Tract 309.06, Queens, NY",64799.0,8604.0,81.0,309.06,30906.0,right_only
36081031700,,"Census Tract 317, Queens, NY",70400.0,18260.0,81.0,317.0,31700.0,right_only
36081032000,,"Census Tract 320, Queens, NY",76875.0,15660.0,81.0,320.0,32000.0,right_only
36081032700,,"Census Tract 327, Queens, NY",55395.0,10136.0,81.0,327.0,32700.0,right_only
36081032800,,"Census Tract 328, Queens, NY",79401.0,7049.0,81.0,328.0,32800.0,right_only
36081032900,,"Census Tract 329, Queens, NY",53603.0,31590.0,81.0,329.0,32900.0,right_only
36081033000,,"Census Tract 330, Queens, NY",89685.0,3788.0,81.0,330.0,33000.0,right_only
36081033401,,"Census Tract 334.01, Queens, NY",79097.0,18247.0,81.0,334.01,33401.0,right_only
36081033403,,"Census Tract 334.03, Queens, NY",47813.0,2406.0,81.0,334.03,33403.0,right_only
36081033404,,"Census Tract 334.04, Queens, NY",40758.0,32322.0,81.0,334.04,33404.0,right_only
36081033405,,"Census Tract 334.05, Queens, NY",64965.0,15869.0,81.0,334.05,33405.0,right_only
36081033700,,"Census Tract 337, Queens, NY",108638.0,29119.0,81.0,337.0,33700.0,right_only
36081033900,,"Census Tract 339, Queens, NY",57342.0,7004.0,81.0,339.0,33900.0,right_only
36081034700,,"Census Tract 347, Queens, NY",61410.0,6601.0,81.0,347.0,34700.0,right_only
36081035100,,"Census Tract 351, Queens, NY",66151.0,21286.0,81.0,351.0,35100.0,right_only
36081035300,,"Census Tract 353, Queens, NY",97813.0,64368.0,81.0,353.0,35300.0,right_only
36081035700,,"Census Tract 357, Queens, NY",82604.0,32328.0,81.0,357.0,35700.0,right_only
36081035800,,"Census Tract 358, Queens, NY",104125.0,20852.0,81.0,358.0,35800.0,right_only
36081036300,,"Census Tract 363, Queens, NY",67708.0,17765.0,81.0,363.0,36300.0,right_only
36081036500,,"Census Tract 365, Queens, NY",62841.0,16695.0,81.0,365.0,36500.0,right_only
36081036600,,"Census Tract 366, Queens, NY",71500.0,20001.0,81.0,366.0,36600.0,right_only
36081036700,,"Census Tract 367, Queens, NY",50855.0,23818.0,81.0,367.0,36700.0,right_only
36081036800,,"Census Tract 368, Queens, NY",86293.0,27533.0,81.0,368.0,36800.0,right_only
36081037100,,"Census Tract 371, Queens, NY",64433.0,3298.0,81.0,371.0,37100.0,right_only
36081037300,,"Census Tract 373, Queens, NY",61042.0,31744.0,81.0,373.0,37300.0,right_only
36081037502,,"Census Tract 375.02, Queens, NY",61673.0,9348.0,81.0,375.02,37502.0,right_only
36081037600,,"Census Tract 376, Queens, NY",108902.0,16125.0,81.0,376.0,37600.0,right_only
36081037700,,"Census Tract 377, Queens, NY",75781.0,13454.0,81.0,377.0,37700.0,right_only
36081037900,,"Census Tract 379, Queens, NY",70131.0,7192.0,81.0,379.0,37900.0,right_only
36081038100,,"Census Tract 381, Queens, NY",71721.0,11560.0,81.0,381.0,38100.0,right_only
36081038400,,"Census Tract 384, Queens, NY",92118.0,10922.0,81.0,384.0,38400.0,right_only
36081039400,,"Census Tract 394, Queens, NY",98083.0,15392.0,81.0,394.0,39400.0,right_only
36081039800,,"Census Tract 398, Queens, NY",113194.0,30954.0,81.0,398.0,39800.0,right_only
36081039901,,"Census Tract 399.01, Queens, NY",87369.0,10882.0,81.0,399.01,39901.0,right_only
36081039902,,"Census Tract 399.02, Queens, NY",51118.0,8923.0,81.0,399.02,39902.0,right_only
36081040000,,"Census Tract 400, Queens, NY",107188.0,28246.0,81.0,400.0,40000.0,right_only
36081040101,,"Census Tract 401.01, Queens, NY",54424.0,10576.0,81.0,401.01,40101.0,right_only
36081040102,,"Census Tract 401.02, Queens, NY",65954.0,9116.0,81.0,401.02,40102.0,right_only
36081040200,,"Census Tract 402, Queens, NY",120833.0,39788.0,81.0,402.0,40200.0,right_only
36081040301,,"Census Tract 403.01, Queens, NY",32339.0,28617.0,81.0,403.01,40301.0,right_only
36081040302,,"Census Tract 403.02, Queens, NY",70192.0,12300.0,81.0,403.02,40302.0,right_only
36081040400,,"Census Tract 404, Queens, NY",60625.0,20614.0,81.0,404.0,40400.0,right_only
36081040502,,"Census Tract 405.02, Queens, NY",82011.0,23367.0,81.0,405.02,40502.0,right_only
36081040701,,"Census Tract 407.01, Queens, NY",73608.0,12352.0,81.0,407.01,40701.0,right_only
36081040702,,"Census Tract 407.02, Queens, NY",91806.0,7723.0,81.0,407.02,40702.0,right_only
36081040902,,"Census Tract 409.02, Queens, NY",57763.0,16460.0,81.0,409.02,40902.0,right_only
36081041300,,"Census Tract 413, Queens, NY",64565.0,13628.0,81.0,413.0,41300.0,right_only
36081041400,,"Census Tract 414, Queens, NY",81871.0,3185.0,81.0,414.0,41400.0,right_only
36081041500,,"Census Tract 415, Queens, NY",59978.0,20566.0,81.0,415.0,41500.0,right_only
36081042400,,"Census Tract 424, Queens, NY",72750.0,29154.0,81.0,424.0,42400.0,right_only
36081042700,,"Census Tract 427, Queens, NY",48778.0,28787.0,81.0,427.0,42700.0,right_only
36081043200,,"Census Tract 432, Queens, NY",93269.0,9853.0,81.0,432.0,43200.0,right_only
36081043400,,"Census Tract 434, Queens, NY",91726.0,50938.0,81.0,434.0,43400.0,right_only
36081043701,,"Census Tract 437.01, Queens, NY",58625.0,37140.0,81.0,437.01,43701.0,right_only
36081043702,,"Census Tract 437.02, Queens, NY",55573.0,8280.0,81.0,437.02,43702.0,right_only
36081043900,,"Census Tract 439, Queens, NY",44886.0,19751.0,81.0,439.0,43900.0,right_only
36081044000,,"Census Tract 440, Queens, NY",72781.0,36002.0,81.0,440.0,44000.0,right_only
36081044301,,"Census Tract 443.01, Queens, NY",30425.0,18486.0,81.0,443.01,44301.0,right_only
36081044302,,"Census Tract 443.02, Queens, NY",55667.0,17241.0,81.0,443.02,44302.0,right_only
36081044400,,"Census Tract 444, Queens, NY",49911.0,22695.0,81.0,444.0,44400.0,right_only
36081044601,,"Census Tract 446.01, Queens, NY",51585.0,10630.0,81.0,446.01,44601.0,right_only
36081044602,,"Census Tract 446.02, Queens, NY",40292.0,14316.0,81.0,446.02,44602.0,right_only
36081044800,,"Census Tract 448, Queens, NY",56182.0,21366.0,81.0,448.0,44800.0,right_only
36081045000,,"Census Tract 450, Queens, NY",128472.0,83238.0,81.0,450.0,45000.0,right_only
36081045200,,"Census Tract 452, Queens, NY",80417.0,61546.0,81.0,452.0,45200.0,right_only
36081045400,,"Census Tract 454, Queens, NY",53777.0,17849.0,81.0,454.0,45400.0,right_only
36081045500,,"Census Tract 455, Queens, NY",62368.0,15541.0,81.0,455.0,45500.0,right_only
36081045600,,"Census Tract 456, Queens, NY",78875.0,55008.0,81.0,456.0,45600.0,right_only
36081045800,,"Census Tract 458, Queens, NY",67639.0,15486.0,81.0,458.0,45800.0,right_only
36081045900,,"Census Tract 459, Queens, NY",74871.0,20822.0,81.0,459.0,45900.0,right_only
36081046000,,"Census Tract 460, Queens, NY",58234.0,11079.0,81.0,460.0,46000.0,right_only
36081046100,,"Census Tract 461, Queens, NY",68047.0,16441.0,81.0,461.0,46100.0,right_only
36081046200,,"Census Tract 462, Queens, NY",54489.0,10010.0,81.0,462.0,46200.0,right_only
36081046300,,"Census Tract 463, Queens, NY",57518.0,7715.0,81.0,463.0,46300.0,right_only
36081046400,,"Census Tract 464, Queens, NY",100781.0,12035.0,81.0,464.0,46400.0,right_only
36081046500,,"Census Tract 465, Queens, NY",74205.0,12426.0,81.0,465.0,46500.0,right_only
36081046600,,"Census Tract 466, Queens, NY",63496.0,11041.0,81.0,466.0,46600.0,right_only
36081046700,,"Census Tract 467, Queens, NY",61215.0,14325.0,81.0,467.0,46700.0,right_only
36081046800,,"Census Tract 468, Queens, NY",74669.0,10396.0,81.0,468.0,46800.0,right_only
36081046901,,"Census Tract 469.01, Queens, NY",62583.0,18006.0,81.0,469.01,46901.0,right_only
36081046902,,"Census Tract 469.02, Queens, NY",69417.0,28947.0,81.0,469.02,46902.0,right_only
36081047000,,"Census Tract 470, Queens, NY",50000.0,36794.0,81.0,470.0,47000.0,right_only
36081047100,,"Census Tract 471, Queens, NY",47067.0,10021.0,81.0,471.0,47100.0,right_only
36081047200,,"Census Tract 472, Queens, NY",100475.0,20597.0,81.0,472.0,47200.0,right_only
36081047300,,"Census Tract 473, Queens, NY",62799.0,4780.0,81.0,473.0,47300.0,right_only
36081047500,,"Census Tract 475, Queens, NY",74769.0,9200.0,81.0,475.0,47500.0,right_only
36081047600,,"Census Tract 476, Queens, NY",101928.0,45462.0,81.0,476.0,47600.0,right_only
36081047801,,"Census Tract 478.01, Queens, NY",37427.0,23811.0,81.0,478.01,47801.0,right_only
36081047802,,"Census Tract 478.02, Queens, NY",87066.0,30145.0,81.0,478.02,47802.0,right_only
36081047900,,"Census Tract 479, Queens, NY",68179.0,8403.0,81.0,479.0,47900.0,right_only
36081048000,,"Census Tract 480, Queens, NY",86450.0,24656.0,81.0,480.0,48000.0,right_only
36081048100,,"Census Tract 481, Queens, NY",64091.0,14963.0,81.0,481.0,48100.0,right_only
36081048200,,"Census Tract 482, Queens, NY",68942.0,18625.0,81.0,482.0,48200.0,right_only
36081048301,,"Census Tract 483.01, Queens, NY",60298.0,21528.0,81.0,483.01,48301.0,right_only
36081048302,,"Census Tract 483.02, Queens, NY",78592.0,13723.0,81.0,483.02,48302.0,right_only
36081048400,,"Census Tract 484, Queens, NY",75106.0,18201.0,81.0,484.0,48400.0,right_only
36081048500,,"Census Tract 485, Queens, NY",62434.0,16367.0,81.0,485.0,48500.0,right_only
36081048900,,"Census Tract 489, Queens, NY",62000.0,23207.0,81.0,489.0,48900.0,right_only
36081049201,,"Census Tract 492.01, Queens, NY",74583.0,16936.0,81.0,492.01,49201.0,right_only
36081049202,,"Census Tract 492.02, Queens, NY",95919.0,28002.0,81.0,492.02,49202.0,right_only
36081049301,,"Census Tract 493.01, Queens, NY",68125.0,19130.0,81.0,493.01,49301.0,right_only
36081049302,,"Census Tract 493.02, Queens, NY",65735.0,36468.0,81.0,493.02,49302.0,right_only
36081049500,,"Census Tract 495, Queens, NY",104107.0,35623.0,81.0,495.0,49500.0,right_only
36081049600,,"Census Tract 496, Queens, NY",93209.0,19640.0,81.0,496.0,49600.0,right_only
36081049700,,"Census Tract 497, Queens, NY",63700.0,33827.0,81.0,497.0,49700.0,right_only
36081049900,,"Census Tract 499, Queens, NY",65270.0,12484.0,81.0,499.0,49900.0,right_only
36081050000,,"Census Tract 500, Queens, NY",65698.0,17827.0,81.0,500.0,50000.0,right_only
36081050201,,"Census Tract 502.01, Queens, NY",79342.0,18112.0,81.0,502.01,50201.0,right_only
36081050202,,"Census Tract 502.02, Queens, NY",69398.0,24429.0,81.0,502.02,50202.0,right_only
36081050400,,"Census Tract 504, Queens, NY",102885.0,17300.0,81.0,504.0,50400.0,right_only
36081050500,,"Census Tract 505, Queens, NY",79375.0,46075.0,81.0,505.0,50500.0,right_only
36081050600,,"Census Tract 506, Queens, NY",118542.0,39833.0,81.0,506.0,50600.0,right_only
36081050700,,"Census Tract 507, Queens, NY",80833.0,40995.0,81.0,507.0,50700.0,right_only
36081050800,,"Census Tract 508, Queens, NY",66471.0,24606.0,81.0,508.0,50800.0,right_only
36081051000,,"Census Tract 510, Queens, NY",76250.0,28650.0,81.0,510.0,51000.0,right_only
36081051100,,"Census Tract 511, Queens, NY",109310.0,7773.0,81.0,511.0,51100.0,right_only
36081051200,,"Census Tract 512, Queens, NY",87917.0,16912.0,81.0,512.0,51200.0,right_only
36081051300,,"Census Tract 513, Queens, NY",103304.0,9841.0,81.0,513.0,51300.0,right_only
36081051500,,"Census Tract 515, Queens, NY",94289.0,14270.0,81.0,515.0,51500.0,right_only
36081051600,,"Census Tract 516, Queens, NY",99643.0,39045.0,81.0,516.0,51600.0,right_only
36081051700,,"Census Tract 517, Queens, NY",98015.0,40061.0,81.0,517.0,51700.0,right_only
36081051800,,"Census Tract 518, Queens, NY",105329.0,22515.0,81.0,518.0,51800.0,right_only
36081052000,,"Census Tract 520, Queens, NY",75625.0,24120.0,81.0,520.0,52000.0,right_only
36081052100,,"Census Tract 521, Queens, NY",108194.0,21491.0,81.0,521.0,52100.0,right_only
36081052200,,"Census Tract 522, Queens, NY",95000.0,26947.0,81.0,522.0,52200.0,right_only
36081052400,,"Census Tract 524, Queens, NY",109477.0,13444.0,81.0,524.0,52400.0,right_only
36081052500,,"Census Tract 525, Queens, NY",66667.0,14371.0,81.0,525.0,52500.0,right_only
36081052600,,"Census Tract 526, Queens, NY",78696.0,25215.0,81.0,526.0,52600.0,right_only
36081052800,,"Census Tract 528, Queens, NY",78387.0,13076.0,81.0,528.0,52800.0,right_only
36081053000,,"Census Tract 530, Queens, NY",117333.0,42182.0,81.0,530.0,53000.0,right_only
36081053100,,"Census Tract 531, Queens, NY",65040.0,19218.0,81.0,531.0,53100.0,right_only
36081053200,,"Census Tract 532, Queens, NY",72500.0,26635.0,81.0,532.0,53200.0,right_only
36081053401,,"Census Tract 534.01, Queens, NY",106833.0,9570.0,81.0,534.01,53401.0,right_only
36081053501,,"Census Tract 535.01, Queens, NY",71793.0,45662.0,81.0,535.01,53501.0,right_only
36081053800,,"Census Tract 538, Queens, NY",103250.0,16050.0,81.0,538.0,53800.0,right_only
36081053901,,"Census Tract 539.01, Queens, NY",83172.0,17139.0,81.0,539.01,53901.0,right_only
36081053902,,"Census Tract 539.02, Queens, NY",137171.0,77762.0,81.0,539.02,53902.0,right_only
36081054000,,"Census Tract 540, Queens, NY",72212.0,34306.0,81.0,540.0,54000.0,right_only
36081054200,,"Census Tract 542, Queens, NY",82406.0,23401.0,81.0,542.0,54200.0,right_only
36081054500,,"Census Tract 545, Queens, NY",55694.0,15301.0,81.0,545.0,54500.0,right_only
36081054700,,"Census Tract 547, Queens, NY",87895.0,23930.0,81.0,547.0,54700.0,right_only
36081054800,,"Census Tract 548, Queens, NY",90208.0,35039.0,81.0,548.0,54800.0,right_only
36081054900,,"Census Tract 549, Queens, NY",82727.0,3287.0,81.0,549.0,54900.0,right_only
36081055200,,"Census Tract 552, Queens, NY",75511.0,21153.0,81.0,552.0,55200.0,right_only
36081055300,,"Census Tract 553, Queens, NY",77679.0,14606.0,81.0,553.0,55300.0,right_only
36081055400,,"Census Tract 554, Queens, NY",84750.0,10189.0,81.0,554.0,55400.0,right_only
36081055500,,"Census Tract 555, Queens, NY",81000.0,36558.0,81.0,555.0,55500.0,right_only
36081055600,,"Census Tract 556, Queens, NY",111860.0,15143.0,81.0,556.0,55600.0,right_only
36081055700,,"Census Tract 557, Queens, NY",81701.0,7450.0,81.0,557.0,55700.0,right_only
36081055800,,"Census Tract 558, Queens, NY",88021.0,48128.0,81.0,558.0,55800.0,right_only
36081055900,,"Census Tract 559, Queens, NY",71324.0,6486.0,81.0,559.0,55900.0,right_only
36081056000,,"Census Tract 560, Queens, NY",80179.0,38569.0,81.0,560.0,56000.0,right_only
36081056200,,"Census Tract 562, Queens, NY",87344.0,41277.0,81.0,562.0,56200.0,right_only
36081056400,,"Census Tract 564, Queens, NY",69464.0,29682.0,81.0,564.0,56400.0,right_only
36081056500,,"Census Tract 565, Queens, NY",98750.0,20921.0,81.0,565.0,56500.0,right_only
36081056600,,"Census Tract 566, Queens, NY",65625.0,39301.0,81.0,566.0,56600.0,right_only
36081056700,,"Census Tract 567, Queens, NY",103045.0,24296.0,81.0,567.0,56700.0,right_only
36081056800,,"Census Tract 568, Queens, NY",99339.0,21478.0,81.0,568.0,56800.0,right_only
36081057700,,"Census Tract 577, Queens, NY",74500.0,14283.0,81.0,577.0,57700.0,right_only
36081057900,,"Census Tract 579, Queens, NY",65370.0,7550.0,81.0,579.0,57900.0,right_only
36081058000,,"Census Tract 580, Queens, NY",99648.0,23753.0,81.0,580.0,58000.0,right_only
36081058100,,"Census Tract 581, Queens, NY",64896.0,30228.0,81.0,581.0,58100.0,right_only
36081058200,,"Census Tract 582, Queens, NY",109527.0,20505.0,81.0,582.0,58200.0,right_only
36081058300,,"Census Tract 583, Queens, NY",82772.0,25801.0,81.0,583.0,58300.0,right_only
36081058500,,"Census Tract 585, Queens, NY",72950.0,14376.0,81.0,585.0,58500.0,right_only
36081058700,,"Census Tract 587, Queens, NY",91301.0,9244.0,81.0,587.0,58700.0,right_only
36081058900,,"Census Tract 589, Queens, NY",62403.0,28915.0,81.0,589.0,58900.0,right_only
36081059000,,"Census Tract 590, Queens, NY",95625.0,46959.0,81.0,590.0,59000.0,right_only
36081059100,,"Census Tract 591, Queens, NY",68364.0,7021.0,81.0,591.0,59100.0,right_only
36081059200,,"Census Tract 592, Queens, NY",111667.0,28769.0,81.0,592.0,59200.0,right_only
36081059400,,"Census Tract 594, Queens, NY",126774.0,25572.0,81.0,594.0,59400.0,right_only
36081059501,,"Census Tract 595.01, Queens, NY",91053.0,25381.0,81.0,595.01,59501.0,right_only
36081059502,,"Census Tract 595.02, Queens, NY",71801.0,23248.0,81.0,595.02,59502.0,right_only
36081059600,,"Census Tract 596, Queens, NY",69107.0,29189.0,81.0,596.0,59600.0,right_only
36081059800,,"Census Tract 598, Queens, NY",93808.0,6279.0,81.0,598.0,59800.0,right_only
36081059900,,"Census Tract 599, Queens, NY",77222.0,20941.0,81.0,599.0,59900.0,right_only
36081060000,,"Census Tract 600, Queens, NY",107946.0,59021.0,81.0,600.0,60000.0,right_only
36081060100,,"Census Tract 601, Queens, NY",96953.0,27075.0,81.0,601.0,60100.0,right_only
36081060300,,"Census Tract 603, Queens, NY",90074.0,37153.0,81.0,603.0,60300.0,right_only
36081060800,,"Census Tract 608, Queens, NY",101042.0,36208.0,81.0,608.0,60800.0,right_only
36081061000,,"Census Tract 610, Queens, NY",97813.0,44455.0,81.0,610.0,61000.0,right_only
36081061200,,"Census Tract 612, Queens, NY",126638.0,17247.0,81.0,612.0,61200.0,right_only
36081061301,,"Census Tract 613.01, Queens, NY",66835.0,7938.0,81.0,613.01,61301.0,right_only
36081061400,,"Census Tract 614, Queens, NY",132633.0,18905.0,81.0,614.0,61400.0,right_only
36081061601,,"Census Tract 616.01, Queens, NY",99583.0,25967.0,81.0,616.01,61601.0,right_only
36081061602,,"Census Tract 616.02, Queens, NY",111089.0,14084.0,81.0,616.02,61602.0,right_only
36081061800,,"Census Tract 618, Queens, NY",92670.0,18357.0,81.0,618.0,61800.0,right_only
36081061900,,"Census Tract 619, Queens, NY",100861.0,37476.0,81.0,619.0,61900.0,right_only
36081062000,,"Census Tract 620, Queens, NY",103417.0,19768.0,81.0,620.0,62000.0,right_only
36081062100,,"Census Tract 621, Queens, NY",83773.0,19135.0,81.0,621.0,62100.0,right_only
36081062200,,"Census Tract 622, Queens, NY",124236.0,33131.0,81.0,622.0,62200.0,right_only
36081062300,,"Census Tract 623, Queens, NY",68869.0,18651.0,81.0,623.0,62300.0,right_only
36081062500,,"Census Tract 625, Queens, NY",80625.0,24006.0,81.0,625.0,62500.0,right_only
36081062600,,"Census Tract 626, Queens, NY",107946.0,15582.0,81.0,626.0,62600.0,right_only
36081062700,,"Census Tract 627, Queens, NY",66042.0,23076.0,81.0,627.0,62700.0,right_only
36081062900,,"Census Tract 629, Queens, NY",86309.0,1080.0,81.0,629.0,62900.0,right_only
36081063000,,"Census Tract 630, Queens, NY",110583.0,24325.0,81.0,630.0,63000.0,right_only
36081063200,,"Census Tract 632, Queens, NY",111667.0,24405.0,81.0,632.0,63200.0,right_only
36081063301,,"Census Tract 633.01, Queens, NY",83750.0,25441.0,81.0,633.01,63301.0,right_only
36081063500,,"Census Tract 635, Queens, NY",74029.0,8916.0,81.0,635.0,63500.0,right_only
36081063700,,"Census Tract 637, Queens, NY",91655.0,10836.0,81.0,637.0,63700.0,right_only
36081063800,,"Census Tract 638, Queens, NY",108417.0,29826.0,81.0,638.0,63800.0,right_only
36081063900,,"Census Tract 639, Queens, NY",75729.0,25243.0,81.0,639.0,63900.0,right_only
36081064101,,"Census Tract 641.01, Queens, NY",78403.0,9473.0,81.0,641.01,64101.0,right_only
36081064500,,"Census Tract 645, Queens, NY",87632.0,20512.0,81.0,645.0,64500.0,right_only
36081064600,,"Census Tract 646, Queens, NY",104063.0,18840.0,81.0,646.0,64600.0,right_only
36081065000,,"Census Tract 650, Queens, NY",112411.0,25856.0,81.0,650.0,65000.0,right_only
36081065401,,"Census Tract 654.01, Queens, NY",100313.0,8729.0,81.0,654.01,65401.0,right_only
36081065600,,"Census Tract 656, Queens, NY",97850.0,19077.0,81.0,656.0,65600.0,right_only
36081065702,,"Census Tract 657.02, Queens, NY",74511.0,12153.0,81.0,657.02,65702.0,right_only
36081065703,,"Census Tract 657.03, Queens, NY",103288.0,20528.0,81.0,657.03,65703.0,right_only
36081065900,,"Census Tract 659, Queens, NY",106304.0,28332.0,81.0,659.0,65900.0,right_only
36081066000,,"Census Tract 660, Queens, NY",69583.0,16834.0,81.0,660.0,66000.0,right_only
36081066100,,"Census Tract 661, Queens, NY",102411.0,41927.0,81.0,661.0,66100.0,right_only
36081066301,,"Census Tract 663.01, Queens, NY",116848.0,22786.0,81.0,663.01,66301.0,right_only
36081066401,,"Census Tract 664.01, Queens, NY",161250.0,99635.0,81.0,664.01,66401.0,right_only
36081066402,,"Census Tract 664.02, Queens, NY",101365.0,15285.0,81.0,664.02,66402.0,right_only
36081066403,,"Census Tract 664.03, Queens, NY",88317.0,15907.0,81.0,664.03,66403.0,right_only
36081066501,,"Census Tract 665.01, Queens, NY",77453.0,26882.0,81.0,665.01,66501.0,right_only
36081066701,,"Census Tract 667.01, Queens, NY",113125.0,27468.0,81.0,667.01,66701.0,right_only
36081066900,,"Census Tract 669, Queens, NY",90078.0,26020.0,81.0,669.0,66900.0,right_only
36081067100,,"Census Tract 671, Queens, NY",104839.0,8116.0,81.0,671.0,67100.0,right_only
36081067700,,"Census Tract 677, Queens, NY",105583.0,39280.0,81.0,677.0,67700.0,right_only
36081067900,,"Census Tract 679, Queens, NY",62266.0,17738.0,81.0,679.0,67900.0,right_only
36081068000,,"Census Tract 680, Queens, NY",114327.0,17809.0,81.0,680.0,68000.0,right_only
36081068200,,"Census Tract 682, Queens, NY",93631.0,15043.0,81.0,682.0,68200.0,right_only
36081068300,,"Census Tract 683, Queens, NY",59107.0,12574.0,81.0,683.0,68300.0,right_only
36081068700,,"Census Tract 687, Queens, NY",56855.0,17908.0,81.0,687.0,68700.0,right_only
36081069000,,"Census Tract 690, Queens, NY",108897.0,17093.0,81.0,690.0,69000.0,right_only
36081069300,,"Census Tract 693, Queens, NY",75119.0,21288.0,81.0,693.0,69300.0,right_only
36081069400,,"Census Tract 694, Queens, NY",93675.0,23851.0,81.0,694.0,69400.0,right_only
36081069500,,"Census Tract 695, Queens, NY",100903.0,9302.0,81.0,695.0,69500.0,right_only
36081069701,,"Census Tract 697.01, Queens, NY",93032.0,8140.0,81.0,697.01,69701.0,right_only
36081069702,,"Census Tract 697.02, Queens, NY",79433.0,10986.0,81.0,697.02,69702.0,right_only
36081070300,,"Census Tract 703, Queens, NY",85805.0,9271.0,81.0,703.0,70300.0,right_only
36081070700,,"Census Tract 707, Queens, NY",110052.0,20495.0,81.0,707.0,70700.0,right_only
36081070900,,"Census Tract 709, Queens, NY",105167.0,17904.0,81.0,709.0,70900.0,right_only
36081071100,,"Census Tract 711, Queens, NY",87682.0,18182.0,81.0,711.0,71100.0,right_only
36081071303,,"Census Tract 713.03, Queens, NY",89412.0,8131.0,81.0,713.03,71303.0,right_only
36081071304,,"Census Tract 713.04, Queens, NY",88549.0,33829.0,81.0,713.04,71304.0,right_only
36081071305,,"Census Tract 713.05, Queens, NY",100685.0,12292.0,81.0,713.05,71305.0,right_only
36081071306,,"Census Tract 713.06, Queens, NY",86686.0,18591.0,81.0,713.06,71306.0,right_only
36081071701,,"Census Tract 717.01, Queens, NY",61426.0,11628.0,81.0,717.01,71701.0,right_only
36081071702,,"Census Tract 717.02, Queens, NY",79292.0,20715.0,81.0,717.02,71702.0,right_only
36081071900,,"Census Tract 719, Queens, NY",49674.0,18627.0,81.0,719.0,71900.0,right_only
36081072100,,"Census Tract 721, Queens, NY",76318.0,19766.0,81.0,721.0,72100.0,right_only
36081072300,,"Census Tract 723, Queens, NY",171250.0,78112.0,81.0,723.0,72300.0,right_only
36081072900,,"Census Tract 729, Queens, NY",151932.0,61508.0,81.0,729.0,72900.0,right_only
36081073100,,"Census Tract 731, Queens, NY",145529.0,11385.0,81.0,731.0,73100.0,right_only
36081073700,,"Census Tract 737, Queens, NY",106023.0,26457.0,81.0,737.0,73700.0,right_only
36081073900,,"Census Tract 739, Queens, NY",109276.0,12824.0,81.0,739.0,73900.0,right_only
36081074100,,"Census Tract 741, Queens, NY",83214.0,24209.0,81.0,741.0,74100.0,right_only
36081074300,,"Census Tract 743, Queens, NY",76875.0,18818.0,81.0,743.0,74300.0,right_only
36081074500,,"Census Tract 745, Queens, NY",46659.0,8006.0,81.0,745.0,74500.0,right_only
36081074700,,"Census Tract 747, Queens, NY",109240.0,11843.0,81.0,747.0,74700.0,right_only
36081074900,,"Census Tract 749, Queens, NY",211020.0,20936.0,81.0,749.0,74900.0,right_only
36081075701,,"Census Tract 757.01, Queens, NY",99954.0,16534.0,81.0,757.01,75701.0,right_only
36081075702,,"Census Tract 757.02, Queens, NY",123170.0,27769.0,81.0,757.02,75702.0,right_only
36081076901,,"Census Tract 769.01, Queens, NY",97097.0,25635.0,81.0,769.01,76901.0,right_only
36081076902,,"Census Tract 769.02, Queens, NY",98438.0,27671.0,81.0,769.02,76902.0,right_only
36081077500,,"Census Tract 775, Queens, NY",90781.0,28657.0,81.0,775.0,77500.0,right_only
36081077902,,"Census Tract 779.02, Queens, NY",92214.0,31752.0,81.0,779.02,77902.0,right_only
36081077903,,"Census Tract 779.03, Queens, NY",84318.0,26650.0,81.0,779.03,77903.0,right_only
36081077904,,"Census Tract 779.04, Queens, NY",103542.0,15057.0,81.0,779.04,77904.0,right_only
36081077905,,"Census Tract 779.05, Queens, NY",93579.0,10264.0,81.0,779.05,77905.0,right_only
36081077906,,"Census Tract 779.06, Queens, NY",70096.0,11341.0,81.0,779.06,77906.0,right_only
36081077907,,"Census Tract 779.07, Queens, NY",49857.0,22978.0,81.0,779.07,77907.0,right_only
36081077908,,"Census Tract 779.08, Queens, NY",53362.0,33000.0,81.0,779.08,77908.0,right_only
36081078800,,"Census Tract 788, Queens, NY",110833.0,24644.0,81.0,788.0,78800.0,right_only
36081079000,,"Census Tract 790, Queens, NY",81573.0,20919.0,81.0,790.0,79000.0,right_only
36081079200,,"Census Tract 792, Queens, NY",68871.0,24428.0,81.0,792.0,79200.0,right_only
36081079701,,"Census Tract 797.01, Queens, NY",41944.0,15769.0,81.0,797.01,79701.0,right_only
36081079702,,"Census Tract 797.02, Queens, NY",54096.0,23990.0,81.0,797.02,79702.0,right_only
36081079900,,"Census Tract 799, Queens, NY",46273.0,8869.0,81.0,799.0,79900.0,right_only
36081080301,,"Census Tract 803.01, Queens, NY",50033.0,7124.0,81.0,803.01,80301.0,right_only
36081080302,,"Census Tract 803.02, Queens, NY",71760.0,14070.0,81.0,803.02,80302.0,right_only
