geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge,has_open_streets,prediction_logodds,prediction_odds,prediction_pct
36081104700,1,"Census Tract 1047, Queens, NY",5.9973,22681.0,81.0,1047.0,104700.0,both,1,-3.269163440520487,0.03803823501478816,0.036644348668183946
36081035200,1,"Census Tract 352, Queens, NY",9.7417,13929.0,81.0,352.0,35200.0,both,1,-2.8945707166509678,0.05532276914147958,0.05242260544277412
36005001600,1,"Census Tract 16, Bronx, NY",4.0033,9907.0,5.0,16.0,1600.0,both,1,-3.068949654548496,0.046469938721759356,0.04440637709910845
36061012700,1,"Census Tract 127, New York, NY",13.2578,41898.0,61.0,127.0,12700.0,both,1,-0.7255857094394353,0.484040978542473,0.32616415957588046
36047013400,1,"Census Tract 134, Kings, NY",9.7351,22140.0,47.0,134.0,13400.0,both,1,-1.9109448749445268,0.14794053522982303,0.12887473757532628
36047005900,1,"Census Tract 59, Kings, NY",8.6167,28460.0,47.0,59.0,5900.0,both,1,-2.0228304914319937,0.13228051581847272,0.11682662906448876
36047007000,1,"Census Tract 70, Kings, NY",7.8565,18697.0,47.0,70.0,7000.0,both,1,-2.0988814979178416,0.12259347265089134,0.10920558121667964
36047007700,1,"Census Tract 77, Kings, NY",17.5469,31622.0,47.0,77.0,7700.0,both,1,-1.129446252915921,0.3232121846819862,0.2442633074450303
36047008200,1,"Census Tract 82, Kings, NY",4.2679,21697.0,47.0,82.0,8200.0,both,1,-2.45788786713004,0.0856155916368959,0.07886363487816561
36047008400,1,"Census Tract 84, Kings, NY",7.1546,21763.0,47.0,84.0,8400.0,both,1,-2.169100126505603,0.11428040856475387,0.10255982936283736
36047009401,1,"Census Tract 94.01, Kings, NY",4.0978,9967.0,47.0,94.01,9401.0,both,1,-2.474904805045382,0.08417100253070639,0.07763627908718437
36047009600,1,"Census Tract 96, Kings, NY",6.3457,15986.0,47.0,96.0,9600.0,both,1,-2.2500231193317046,0.10539678783039819,0.09534747069173617
